length,gene.name,TSS,gene.body,condition,biotype,pausing_ratio,log2_pausing_ratio,baseMean_90min_0h,baseMean_8h_0h,promoter_type_NA,promoter_type_1,promoter_type_2,promoter_type_3,promoter_type_4,promoter_coordinate_1,promoter_coordinate_2,promoter_coordinate_3,promoter_coordinate_4
35606,C1orf127,0.099320049999999993,0.1169122952,D8L4Y_0h,protein_coding,0.8495261326457988,-0.23526976742063516,0.09394094690890052,0.09639550819222485,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
18185,TARDBP,1.327478984,0.4485858676,D8L4Y_0h,protein_coding,2.959252798359892,1.5652329460626704,108.0384664014394,108.28481238944147,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
25231,MASP2,0.08301518182,0.5139963109,D8L4Y_0h,protein_coding,0.1615092950271212,-2.630310898985817,0.33542823153359885,0.3729324783457522,NA,Initiator,NA,NA,NA,chr1:11047238-11047239,NA,NA,NA
5437,SRM,0.6498626588,0.2930084014,D8L4Y_0h,protein_coding,2.2178976974548963,1.1491928214156137,7.976316857475876,7.748404685977068,NA,CCAAT,GC_box,NA,NA,chr1:11060017-11060018,chr1:11060017-11060018,NA,NA
33252,EXOSC10,1.946274772,0.2192812648,D8L4Y_0h,protein_coding,8.87570022808442,3.1498609421226553,74.5409530106826,71.28623581875532,NA,GC_box,NA,NA,NA,chr1:11099850-11099851,NA,NA,NA
6627,ANGPTL7,0.1139677643,0.162568125,D8L4Y_0h,protein_coding,0.701046187867394,-0.5124185967112451,0.014135363550183208,0.014110352814834077,NA,GC_box,TATA,NA,NA,chr1:11189354-11189355,chr1:11189354-11189355,NA,NA
156022,MTOR,1.398026965,0.1541121046,D8L4Y_0h,protein_coding,9.071493563913084,3.1813401009034514,192.96493615308395,184.72823733133683,NA,CCAAT,GC_box,NA,NA,chr1:11262539-11262540,chr1:11262539-11262540,NA,NA
22852,UBIAD1,1.943984789,0.1623986271,D8L4Y_0h,protein_coding,11.97045088197054,3.581405589101284,28.675301526166297,29.112067458376796,NA,GC_box,NA,NA,NA,chr1:11273225-11273226,NA,NA,NA
58397,DISP3,1.048623437,0.1104759579,D8L4Y_0h,protein_coding,9.491870058725238,3.2466923505407235,6.012930256025516,5.942991222028926,NA,TATA,NA,NA,NA,chr1:11479154-11479155,NA,NA,NA
8953,FBXO44,1.630416976,0.2991067224,D8L4Y_0h,protein_coding,5.45095397026757,2.446508737730886,10.181534576174656,9.969691519623767,NA,GC_box,NA,NA,NA,chr1:11654876-11654877,NA,NA,NA
18768,FBXO2,0.2183867308,0.4706639001,D8L4Y_0h,protein_coding,0.463997197901943,-1.10781200200257,9.542168162225613,9.8093256032841,NA,GC_box,Initiator,TATA,NA,chr1:11654428-11654429,chr1:11654428-11654429,chr1:11654428-11654429,NA
10155,FBXO6,0.9876653804,0.3265816455,D8L4Y_0h,protein_coding,3.0242525690256525,1.5965786305857224,3.5635637209741184,3.8688126589472573,NA,GC_box,NA,NA,NA,chr1:11664200-11664201,NA,NA,NA
34582,MAD2L2,0.3527613095,0.442867925,D8L4Y_0h,protein_coding,0.796538402504539,-0.32818417661788885,11.300380248664611,10.955069661089718,NA,GC_box,Initiator,NA,NA,chr1:11681147-11681148,chr1:11681147-11681148,NA,NA
34148,DRAXIN,0.2931110323,0.1193857179,D8L4Y_0h,protein_coding,2.455159942544518,1.2958170126456858,0.8137245718075353,0.7969811460148591,NA,GC_box,Initiator,NA,NA,chr1:11691709-11691710,chr1:11691709-11691710,NA,NA
18719,AGTRAP,1.031042143,0.2613315276,D8L4Y_0h,protein_coding,3.9453415838066683,1.980150212768566,14.508890961641406,13.703957621825408,NA,CCAAT,NA,NA,NA,chr1:11736135-11736136,NA,NA,NA
27799,C1orf167,0.1197106375,0.2031987332,D8L4Y_0h,protein_coding,0.5891308258411918,-0.7633400519450351,0.1180147588575431,0.14153726722838286,NA,GC_box,Initiator,NA,NA,chr1:11787786-11787787,chr1:11787786-11787787,NA,NA
41984,CLCN6,0.9435514948,0.2012346648,D8L4Y_0h,protein_coding,4.688811918849878,2.22922240975085,45.70407651554751,46.908431332164646,NA,GC_box,Initiator,NA,NA,chr1:11806240-11806241,chr1:11806240-11806241,NA,NA
20733,MTHFR,0.9864349091,0.3219125069,D8L4Y_0h,protein_coding,3.064295073836412,1.615555227113893,5.073594050362865,5.890424079579002,NA,GC_box,Initiator,NA,NA,chr1:11803536-11803537,chr1:11803536-11803537,NA,NA
2637,NPPA,0.2110698966,0.1720044409,D8L4Y_0h,protein_coding,1.227118878417284,0.29527501835325376,0,0.018871448396689795,NA,GC_box,TATA,NA,NA,chr1:11847781-11847782,chr1:11847781-11847782,NA,NA
1482,NPPB,0.0883209,0.1579269027,D8L4Y_0h,protein_coding,0.5592517708510722,-0.8384301753526057,0,0,NA,TATA,NA,NA,NA,chr1:11858944-11858945,NA,NA,NA
6838,KIAA2013,0.5742804464,0.2218476143,D8L4Y_0h,protein_coding,2.5886257475070806,1.372186401605639,12.40714105773175,12.411911909170449,NA,GC_box,NA,NA,NA,chr1:11926426-11926427,NA,NA,NA
41334,PLOD1,0.7936951216,0.3158444439,D8L4Y_0h,protein_coding,2.512930453357264,1.3293707444438057,52.27247004205348,51.81157427899001,NA,GC_box,Initiator,NA,NA,chr1:11934730-11934731,chr1:11934730-11934731,NA,NA
35031,MFN2,1.419931732,0.2188351598,D8L4Y_0h,protein_coding,6.488590468267156,2.6979051122307927,59.04782913059291,57.054736322066994,NA,GC_box,NA,NA,NA,chr1:11980445-11980446,NA,NA,NA
12580,MIIP,1.352515591,0.1724741466,D8L4Y_0h,protein_coding,7.8418453876263445,2.971193197490352,6.70595246894095,6.212895878221982,NA,CCAAT,GC_box,NA,NA,chr1:12019500-12019501,chr1:12019500-12019501,NA,NA
80905,TNFRSF8,0.07612947778,0.1828164091,D8L4Y_0h,protein_coding,0.416425845769443,-1.2638684815664594,0.8375715538057135,0.8833023550344098,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
42238,TNFRSF1B,0.0559537875,0.1130547105,D8L4Y_0h,protein_coding,0.49492663554253225,-1.01471340885321,0.1839490915852516,0.22747407024075394,NA,GC_box,Initiator,NA,NA,chr1:12166990-12166991,chr1:12166990-12166991,NA,NA
282018,VPS13D,1.124493904,0.1665533601,D8L4Y_0h,protein_coding,6.751553396009811,2.7552194753318955,296.9651248867905,306.20401504220166,NA,GC_box,NA,NA,NA,chr1:12230031-12230032,NA,NA,NA
52225,DHRS3,0.4778768421,0.5532809305,D8L4Y_0h,protein_coding,0.8637146443275076,-0.21137334408671346,100.056047405299,106.71645435057638,NA,GC_box,NA,NA,NA,chr1:12617786-12617787,NA,NA,NA
22992,AADACL4,0.07538301,0.1137748784,D8L4Y_0h,protein_coding,0.6625628702935181,-0.5938707371435227,0.018422578691262455,0.006058709772542561,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
12651,AADACL3,0.1149540923,0.08116224655,D8L4Y_0h,protein_coding,1.4163493149389665,0.502177121903762,0.026126158716592348,0.013495171648100891,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
17500,CFAP107,0.1089595667,0.09957439513,D8L4Y_0h,protein_coding,1.09425286046425,0.12994615530178924,0.006058709772542561,0.030810274596139636,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
4169,PRAMEF12,0.07148967273,0.1168031691,D8L4Y_0h,protein_coding,0.612052509198571,-0.7082726649911494,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
5232,PRAMEF1,0.03729128,0.09845369531,D8L4Y_0h,protein_coding,0.37876973416367343,-1.4006070389396836,0,0,NA,GC_box,TATA,NA,NA,chr1:12791396-12791397,chr1:12791396-12791397,NA,NA
6806,PRAMEF11,0.08850172308,0.1052382829,D8L4Y_0h,protein_coding,0.8409650997830943,-0.24988216529233692,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
1344,HNRNPCL1,0.08221126364,0.1524214265,D8L4Y_0h,protein_coding,0.5393681553032834,-0.8906577485868072,0,0.006290482798896598,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
4824,PRAMEF2,0.09675787692,0.1074652153,D8L4Y_0h,protein_coding,0.900364612399376,-0.15141874013795292,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
6990,PRAMEF4,0.08545676,0.09680687783,D8L4Y_0h,protein_coding,0.8827550471162634,-0.17991493032838496,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
5375,PRAMEF10,0.1207535,0.1013518081,D8L4Y_0h,protein_coding,1.1914291640545485,0.25269317922005885,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
4142,PRAMEF7,0.05301364444,0.09795455833,D8L4Y_0h,protein_coding,0.5412065078319465,-0.8857489075307335,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
9109,PRAMEF6,0.1260839077,0.08945118349,D8L4Y_0h,protein_coding,1.4095275521323345,0.49521167864348264,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
7100,PRAMEF27,0.07384359,0.09508137547,D8L4Y_0h,protein_coding,0.7766356937410847,-0.3646900806619729,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
2110,HNRNPCL3,0.06818971111,0.03584291333,D8L4Y_0h,protein_coding,1.9024600618311402,0.9278661676825959,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
9208,PRAMEF25,0.1027923889,0.06729445294,D8L4Y_0h,protein_coding,1.5275016648348432,0.611173952448367,0,0.006290482798896598,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
1367,HNRNPCL2,0.05840991111,0.06895286875,D8L4Y_0h,protein_coding,0.8470990717119367,-0.23939738635818011,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
9212,PRAMEF26,0.05352708,0.07163204294,D8L4Y_0h,protein_coding,0.7472505013550295,-0.4203361350319389,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
1718,HNRNPCL4,0.0974117,0.04593290714,D8L4Y_0h,protein_coding,2.1207388355171286,1.0845669669772777,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
7612,PRAMEF9,0.0648902,0.07137639366,D8L4Y_0h,protein_coding,0.9091269069869675,-0.13744639749622264,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
5222,PRAMEF13,0.02938603333,0.05143508485,D8L4Y_0h,protein_coding,0.5713227345827933,-0.8076221548180146,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
3460,PRAMEF18,0.12851106,0.1605465643,D8L4Y_0h,protein_coding,0.8004597330395815,-0.32109926479449924,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
9238,PRAMEF5,0.1458924688,0.114997258,D8L4Y_0h,protein_coding,1.2686604127552328,0.34330594908632506,0,0.005880116426907281,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
3834,PRAMEF8,0.1172202462,0.1038121554,D8L4Y_0h,protein_coding,1.1291572335468532,0.1752463933420872,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
5369,PRAMEF33,0.06273375,0.0995099685,D8L4Y_0h,protein_coding,0.630426789854727,-0.6655992517660648,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
7018,PRAMEF15,0.15602838,0.09953427396,D8L4Y_0h,protein_coding,1.5675844489778803,0.6485431660511168,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
5243,PRAMEF14,0.1022495222,0.1186064265,D8L4Y_0h,protein_coding,0.8620909103943031,-0.21408808049252112,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
3517,PRAMEF19,0.095444025,0.08625681566,D8L4Y_0h,protein_coding,1.1065099525145166,0.14601642753184246,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
2998,PRAMEF17,0.07501371111,0.108371912,D8L4Y_0h,protein_coding,0.6921877608840196,-0.530764662583706,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
10879,PRAMEF20,0.0438169,0.08501316969,D8L4Y_0h,protein_coding,0.5154130843465554,-0.9561989327727105,0.018679362452965625,0.01217059922580388,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
39031,LRRC38,0.05194443333,0.09222356679,D8L4Y_0h,protein_coding,0.5632446796194879,-0.8281663139860598,0.021698449804417524,0.027578566231324802,NA,GC_box,NA,NA,NA,chr1:13514002-13514003,NA,NA,NA
34493,PDPN,0.04424854286,0.09392836624,D8L4Y_0h,protein_coding,0.4710881774195756,-1.0859309687659968,0.043381638363700625,0.070149073681279,NA,GC_box,Initiator,TATA,NA,chr1:13583831-13583832,chr1:13583831-13583832,chr1:13583831-13583832,NA
124892,PRDM2,0.5152457313,0.2066449745,D8L4Y_0h,protein_coding,2.493386217335762,1.318106368861918,152.19604352443895,149.35395095818558,NA,CCAAT,GC_box,NA,NA,chr1:13749436-13749437,chr1:13749436-13749437,NA,NA
1225252,KAZN,0.1063788,0.1105718786,D8L4Y_0h,protein_coding,0.9620782548592783,-0.055773848183356206,140.74540123896972,140.72600000668243,NA,GC_box,NA,NA,NA,chr1:14924161-14924162,NA,NA,NA
67947,TMEM51,0.5801671935,0.2201147232,D8L4Y_0h,protein_coding,2.635749145107618,1.3982130697652528,123.87871489995867,128.58772307498768,NA,GC_box,NA,NA,NA,chr1:15153762-15153763,NA,NA,NA
163763,FHAD1,0.4136850435,0.1486433936,D8L4Y_0h,protein_coding,2.783070498331249,1.476677454233548,58.2693968083398,58.676814087512646,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
20452,EFHD2,1.765730664,0.2019114013,D8L4Y_0h,protein_coding,8.745076566411806,3.1284710155361837,19.479320181420917,18.749945170151616,NA,GC_box,NA,NA,NA,chr1:15409924-15409925,NA,NA,NA
10801,CTRC,0.1075234583,0.1146274587,D8L4Y_0h,protein_coding,0.9380253171398276,-0.09230123353351875,0.16151422000896787,0.18004798931093766,NA,GC_box,Initiator,TATA,NA,chr1:15438442-15438443,chr1:15438442-15438443,chr1:15438442-15438443,NA
35703,CASP9,0.3499280294,0.1740381119,D8L4Y_0h,protein_coding,2.010640230348305,1.007654959153923,16.649668087664352,17.53735355795375,NA,GC_box,NA,NA,NA,chr1:15524214-15524215,NA,NA,NA
65567,DNAJC16,1.472948643,0.1835279383,D8L4Y_0h,protein_coding,8.02574614330531,3.0046355239740548,62.168077799556585,64.286551473138,NA,CCAAT,NA,NA,NA,chr1:15526847-15526848,NA,NA,NA
13353,AGMAT,0.10388975,0.2063574368,D8L4Y_0h,protein_coding,0.5034456310905293,-0.9900921100839172,0.11089948364738232,0.1629181466792152,NA,GC_box,Initiator,NA,NA,chr1:15585022-15585023,chr1:15585022-15585023,NA,NA
50450,PLEKHM2,0.4749048455,0.1671448648,D8L4Y_0h,protein_coding,2.841276913103226,1.5065394445835256,47.48186895521618,48.16301825197871,NA,GC_box,NA,NA,NA,chr1:15684319-15684320,NA,NA,NA
5135,SLC25A34,0.2856397647,0.1512329085,D8L4Y_0h,protein_coding,1.8887408007497257,0.917424728655454,0.3994007400788877,0.4544853236897504,NA,GC_box,Initiator,NA,NA,chr1:15736257-15736258,chr1:15736257-15736258,NA,NA
5484,TMEM82,0.08114418333,0.09167297519,D8L4Y_0h,protein_coding,0.8851483565557003,-0.17600881446063776,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
29988,FBLIM1,0.4022007222,0.1357409705,D8L4Y_0h,protein_coding,2.963001669418593,1.5670594391447057,2.665452411270143,3.0232692615727075,NA,GC_box,NA,NA,NA,chr1:15758794-15758795,NA,NA,NA
2180,UQCRHL,0.114245575,0.1385216882,D8L4Y_0h,protein_coding,0.8247486475551055,-0.27797358786513715,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
104362,SPEN,1.260884927,0.3006075772,D8L4Y_0h,protein_coding,4.194454906108734,2.0684833362073047,253.15786114215803,256.2494565971233,NA,GC_box,Initiator,NA,NA,chr1:15847858-15847859,chr1:15847858-15847859,NA,NA
34264,ZBTB17,1.377998547,0.2014467094,D8L4Y_0h,protein_coding,6.840511573032426,2.774104222227935,31.561731774611477,30.72331217725359,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
4572,SRARP,0.08015065,0.1084085344,D8L4Y_0h,protein_coding,0.7393389316035252,-0.4356922111015172,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
15176,CLCNKA,0.1132795467,0.128818625,D8L4Y_0h,protein_coding,0.8793724253771533,-0.18545380044841292,0.12632657011236773,0.11311566028724478,NA,CCAAT,Initiator,NA,NA,chr1:16022035-16022036,chr1:16022035-16022036,NA,NA
5567,HSPB7,0.1060656786,0.09456006268,D8L4Y_0h,protein_coding,1.1216752146086881,0.16565499849176868,0,0.009726054136477707,NA,TATA,NA,NA,NA,chr1:16018042-16018043,NA,NA,NA
17060,CLCNKB,0.08028294286,0.177104536,D8L4Y_0h,protein_coding,0.45330822503608825,-1.1414357564935504,0.19580963363841863,0.19966608020514653,NA,GC_box,Initiator,NA,NA,chr1:16043802-16043803,chr1:16043802-16043803,NA,NA
15883,FAM131C,1.353652239,0.2048211515,D8L4Y_0h,protein_coding,6.608947509017399,2.7244205373273567,6.000213019515545,6.109466076725673,NA,Initiator,NA,NA,NA,chr1:16073650-16073651,NA,NA,NA
31733,EPHA2,2.9095916,0.5480784737,D8L4Y_0h,protein_coding,5.308713513883807,2.4083622881462996,112.85327160028248,123.05640351477398,NA,GC_box,Initiator,NA,NA,chr1:16156068-16156069,chr1:16156068-16156069,NA,NA
14799,ARHGEF19,0.4030400698,1.065777819,D8L4Y_0h,protein_coding,0.37816518848005787,-1.402911530961654,15.006669593467448,14.499357620645034,NA,GC_box,NA,NA,NA,chr1:16206985-16206986,NA,NA,NA
5492,CPLANE2,1.381782331,0.1758989717,D8L4Y_0h,protein_coding,7.8555452464876465,2.973711415188944,1.2355730358424155,1.2764389775834954,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
105641,FBXO42,1.500341319,0.1693696912,D8L4Y_0h,protein_coding,8.858381380812247,3.1470431110595456,166.53817755617533,165.4496982385001,NA,Initiator,NA,NA,NA,chr1:16352453-16352454,NA,NA,NA
45571,SZRD1,1.689709192,0.3235531947,D8L4Y_0h,protein_coding,5.22235360267948,2.3847001450427623,107.903827492672,110.64556440132668,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
50308,SPATA21,0.1012842556,0.2302813648,D8L4Y_0h,protein_coding,0.43982827567469757,-1.1849877397522797,0.29508023661074273,0.3136701133445576,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
19358,NECAP2,1.837013546,0.2674645674,D8L4Y_0h,protein_coding,6.868250115734769,2.7799425778024656,28.180237475507266,28.172466781695658,NA,GC_box,NA,NA,NA,chr1:16440741-16440742,NA,NA,NA
51244,NBPF1,4.269273093,0.418689918,D8L4Y_0h,protein_coding,10.196742050521502,3.350036366852925,56.80247764663338,55.78847755555481,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
232692,CROCC,16.34249774,1.962162739,D8L4Y_0h,protein_coding,8.32881871374686,3.058111890948511,19.303922459271433,19.837021895704286,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
6131,MFAP2,1.1389993,0.2901487647,D8L4Y_0h,protein_coding,3.9255700474123025,1.9729021686181791,2.3523722888610616,2.370338570782489,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
35488,SDHB,1.671390479,0.1973915237,D8L4Y_0h,protein_coding,8.467387290348983,3.0819168780894586,90.89687088103811,88.65239551460036,NA,GC_box,NA,NA,NA,chr1:17054031-17054032,NA,NA,NA
52691,PADI2,0.1086509,0.1086255138,D8L4Y_0h,protein_coding,1.000233703842789,3.371239829775815e-4,0.5968903277047971,0.5919244248835628,NA,GC_box,NA,NA,NA,chr1:17119450-17119451,NA,NA,NA
40880,PADI1,0.1299077214,0.1212268337,D8L4Y_0h,protein_coding,1.071608631810698,0.09977810725255372,0.9399263056476221,1.0944610943693496,NA,GC_box,Initiator,TATA,NA,chr1:17205127-17205128,chr1:17205127-17205128,chr1:17205127-17205128,NA
35136,PADI3,0.06494653571,0.1179249052,D8L4Y_0h,protein_coding,0.5507448625873477,-0.8605439625269327,0.9937196709192575,1.0141547460036282,NA,CCAAT,GC_box,Initiator,NA,chr1:17249097-17249098,chr1:17249097-17249098,chr1:17249097-17249098,NA
55810,PADI4,0.1231203,0.1200910211,D8L4Y_0h,protein_coding,1.0252248575476557,0.03594036367382496,0.2150037020438578,0.22809766040831117,NA,GC_box,Initiator,TATA,NA,chr1:17308196-17308197,chr1:17308196-17308197,chr1:17308196-17308197,NA
29504,PADI6,0.0676934,0.1009175636,D8L4Y_0h,protein_coding,0.6707791744587858,-0.5760901963420317,0.01563974003187496,0.028607812213845233,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
32918,RCC2,1.571462613,0.3300138769,D8L4Y_0h,protein_coding,4.761807678397053,2.251509353698155,102.721808460067,103.36844093957423,NA,TATA,NA,NA,NA,chr1:17438535-17438536,NA,NA,NA
158177,ARHGEF10L,0.3589656754,0.1528571213,D8L4Y_0h,protein_coding,2.348373908569741,1.2316621329336865,82.2168008111344,86.4865047170216,NA,GC_box,Initiator,NA,NA,chr1:17539755-17539756,chr1:17539755-17539756,NA,NA
71731,ACTL8,0.141622975,0.1103663654,D8L4Y_0h,protein_coding,1.283207746188949,0.3597547558788593,0.35482859589087073,0.3426024473621774,NA,Initiator,NA,NA,NA,chr1:17755332-17755333,NA,NA,NA
270686,IGSF21,0.033914225,0.1051303632,D8L4Y_0h,protein_coding,0.3225921034390567,-1.632216970928045,0.13660630992744555,0.129294206069348,NA,GC_box,NA,NA,NA,chr1:18107797-18107798,NA,NA,NA
5045,KLHDC7A,0.2988165152,0.1051454647,D8L4Y_0h,protein_coding,2.841934419640261,1.5068732633944149,0.41029506301339586,0.4305219463338705,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
118021,PAX7,0.0593782,0.1060506065,D8L4Y_0h,protein_coding,0.5599043886656131,-0.8367476066005181,0.3833147126765211,0.3526075751600173,NA,GC_box,NA,NA,NA,chr1:18631518-18631519,NA,NA,NA
20062,TAS1R2,0.04911083333,0.1107575508,D8L4Y_0h,protein_coding,0.443408444618658,-1.1732918486030985,0.016615810094452087,0.05394834051584235,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
31295,ALDH4A1,0.6118555088,0.1289286297,D8L4Y_0h,protein_coding,4.745691552168882,2.2466183351257607,8.616106159438877,8.043252106798581,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
52397,IFFO2,0.8046896164,0.1964890631,D8L4Y_0h,protein_coding,4.095340492261729,2.033983404510061,50.35167694064708,55.18870279579661,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
135757,UBR4,1.610741824,0.2004606201,D8L4Y_0h,protein_coding,8.035203239401733,3.0063345153463876,267.514131393113,258.970717393273,NA,GC_box,NA,NA,NA,chr1:19210259-19210260,NA,NA,NA
35893,EMC1,1.587923789,0.2566713922,D8L4Y_0h,protein_coding,6.18660215846213,2.6291472616114357,54.796450049889984,53.49443477757145,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
8324,MRTO4,1.114584943,0.3179334105,D8L4Y_0h,protein_coding,3.5057181981822576,1.809710031914722,30.57237832071463,28.771675863837558,NA,GC_box,NA,NA,NA,chr1:19210394-19210395,NA,NA,NA
8213,AKR7L,0.148726781,0.1219272573,D8L4Y_0h,protein_coding,1.219799282731836,0.2866437726810339,1.0325744883412817,1.0539183914637844,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
6198,AKR7A3,0.1002628267,0.1377168175,D8L4Y_0h,protein_coding,0.7280361870110743,-0.45791793357887023,1.3625478247457508,1.18250768592146,NA,GC_box,NA,NA,NA,chr1:19288767-19288768,NA,NA,NA
10154,AKR7A2,1.175353133,0.2298925046,D8L4Y_0h,protein_coding,5.11262050515761,2.3540629429726083,19.57362683227147,18.7810237780469,NA,GC_box,NA,NA,NA,chr1:19312102-19312103,NA,NA,NA
16975,SLC66A1,1.024761051,0.2128140109,D8L4Y_0h,protein_coding,4.815289400666054,2.2676225071775686,11.51457050165346,12.12118798666885,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
146765,CAPZB,0.6471308611,0.1858245321,D8L4Y_0h,protein_coding,3.4824834686076414,1.8001165043514724,318.2070752875232,325.24342978273165,NA,CCAAT,GC_box,Initiator,NA,chr1:19485532-19485533,chr1:19485532-19485533,chr1:19485532-19485533,NA
